"id","imagen","habilidades","estadisticas","tipo"
"1043","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png","shields-down","hp: 60,attack: 100,defense: 60,special-attack: 100,special-defense: 60,speed: 120","rock,flying"
"1044","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png","shields-down","hp: 60,attack: 100,defense: 60,special-attack: 100,special-defense: 60,speed: 120","rock,flying"
"1045","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png","shields-down","hp: 60,attack: 100,defense: 60,special-attack: 100,special-defense: 60,speed: 120","rock,flying"
"1046","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10141.png","shields-down","hp: 60,attack: 100,defense: 60,special-attack: 100,special-defense: 60,speed: 120","rock,flying"
"1047","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10142.png","shields-down","hp: 60,attack: 100,defense: 60,special-attack: 100,special-defense: 60,speed: 120","rock,flying"
"1048","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png","disguise","hp: 55,attack: 90,defense: 80,special-attack: 50,special-defense: 105,speed: 96","ghost,fairy"
"1049","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png","disguise","hp: 55,attack: 90,defense: 80,special-attack: 50,special-defense: 105,speed: 96","ghost,fairy"
"1050","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png","disguise","hp: 55,attack: 90,defense: 80,special-attack: 50,special-defense: 105,speed: 96","ghost,fairy"
"1051","None","bulletproof,soundproof,overcoat","hp: 75,attack: 110,defense: 125,special-attack: 100,special-defense: 105,speed: 85","dragon,fighting"
"1052","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10147.png","soul-heart","hp: 80,attack: 95,defense: 115,special-attack: 130,special-defense: 115,speed: 65","steel,fairy"
"1054","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png","cursed-body,lightning-rod,rock-head","hp: 60,attack: 80,defense: 110,special-attack: 50,special-defense: 80,speed: 45","fire,ghost"
"1055","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10150.png","honey-gather,shield-dust,sweet-veil","hp: 60,attack: 55,defense: 60,special-attack: 95,special-defense: 70,speed: 124","bug,fairy"
"1058","None","water-bubble,water-absorb","hp: 68,attack: 70,defense: 92,special-attack: 50,special-defense: 132,speed: 42","water,bug"
"1059","None","iron-barbs,lightning-rod,sturdy","hp: 65,attack: 98,defense: 63,special-attack: 40,special-defense: 73,speed: 96","electric,steel"
"1060","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png","prism-armor","hp: 97,attack: 157,defense: 127,special-attack: 113,special-defense: 109,speed: 77","psychic,steel"
"1061","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png","prism-armor","hp: 97,attack: 113,defense: 109,special-attack: 157,special-defense: 127,speed: 77","psychic,ghost"
"1062","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png","neuroforce","hp: 97,attack: 167,defense: 97,special-attack: 167,special-defense: 97,speed: 129","psychic,dragon"
"1068","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png","run-away,pastel-veil,anticipation","hp: 65,attack: 100,defense: 70,special-attack: 80,special-defense: 80,speed: 105","psychic,fairy"
"1070","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png","quick-draw,own-tempo,regenerator","hp: 95,attack: 100,defense: 95,special-attack: 100,special-defense: 70,speed: 30","poison,psychic"
"1072","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png","levitate,neutralizing-gas,misty-surge","hp: 65,attack: 90,defense: 120,special-attack: 85,special-defense: 70,speed: 60","poison,fairy"
"1073","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png","vital-spirit,screen-cleaner,ice-body","hp: 50,attack: 65,defense: 65,special-attack: 90,special-defense: 90,speed: 100","ice,psychic"
"1074","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10169.png","competitive","hp: 90,attack: 85,defense: 85,special-attack: 125,special-defense: 100,speed: 95","psychic,flying"
"1075","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png","defiant","hp: 90,attack: 125,defense: 90,special-attack: 85,special-defense: 90,speed: 100","fighting,flying"
"1076","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png","berserk","hp: 90,attack: 85,defense: 90,special-attack: 100,special-defense: 125,speed: 90","dark,flying"
"1077","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png","curious-medicine,own-tempo,regenerator","hp: 95,attack: 65,defense: 80,special-attack: 110,special-defense: 110,speed: 30","poison,psychic"
"1079","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png","pickup,gluttony,quick-feet","hp: 38,attack: 30,defense: 41,special-attack: 30,special-defense: 41,speed: 60","dark,normal"
"1080","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10175.png","pickup,gluttony,quick-feet","hp: 78,attack: 70,defense: 61,special-attack: 50,special-defense: 61,speed: 100","dark,normal"
"1083","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10178.png","gorilla-tactics,zen-mode","hp: 105,attack: 160,defense: 55,special-attack: 30,special-defense: 55,speed: 135","ice,fire"
"1084","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png","wandering-spirit","hp: 38,attack: 55,defense: 85,special-attack: 30,special-defense: 65,speed: 30","ground,ghost"
"1085","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png","mimicry","hp: 109,attack: 81,defense: 99,special-attack: 66,special-defense: 84,speed: 32","ground,steel"
"1086","None","aura-break","hp: 54,attack: 100,defense: 71,special-attack: 61,special-defense: 85,speed: 115","dragon,ground"
"1087","None","gulp-missile","hp: 70,attack: 85,defense: 55,special-attack: 85,special-defense: 95,speed: 85","flying,water"
"1088","None","gulp-missile","hp: 70,attack: 85,defense: 55,special-attack: 85,special-defense: 95,speed: 85","flying,water"
"1089","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png","punk-rock,minus,technician","hp: 75,attack: 98,defense: 70,special-attack: 114,special-defense: 70,speed: 75","electric,poison"
"1091","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png","own-tempo,synchronize,psychic-surge","hp: 70,attack: 55,defense: 65,special-attack: 95,special-defense: 105,speed: 85","psychic,normal"
"1092","None","hunger-switch","hp: 58,attack: 95,defense: 58,special-attack: 70,special-defense: 58,speed: 97","electric,dark"
"1093","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png","intrepid-sword","hp: 92,attack: 170,defense: 115,special-attack: 80,special-defense: 115,speed: 148","fairy,steel"
"1094","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10189.png","dauntless-shield","hp: 92,attack: 130,defense: 145,special-attack: 80,special-defense: 145,speed: 128","fighting,steel"
"1095","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10190.png","pressure","hp: 255,attack: 115,defense: 250,special-attack: 125,special-defense: 250,speed: 130","poison,dragon"
"1096","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10191.png","unseen-fist","hp: 100,attack: 130,defense: 100,special-attack: 63,special-defense: 60,speed: 97","fighting,water"
"1097","None","leaf-guard","hp: 105,attack: 120,defense: 105,special-attack: 70,special-defense: 95,speed: 105","dark,grass"
"1098","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10193.png","as-one-glastrier","hp: 100,attack: 165,defense: 150,special-attack: 85,special-defense: 130,speed: 50","psychic,ice"
"1099","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10194.png","as-one-spectrier","hp: 100,attack: 85,defense: 80,special-attack: 165,special-defense: 100,speed: 150","psychic,ghost"
"1100","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10195.png","overgrow,chlorophyll","hp: 80,attack: 82,defense: 83,special-attack: 100,special-defense: 100,speed: 80","grass,poison"
"1101","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10196.png","blaze,solar-power","hp: 78,attack: 84,defense: 78,special-attack: 109,special-defense: 85,speed: 100","fire,flying"
"1103","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10198.png","compound-eyes,tinted-lens","hp: 60,attack: 45,defense: 50,special-attack: 90,special-defense: 80,speed: 70","bug,flying"
"1107","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10202.png","cursed-body","hp: 60,attack: 65,defense: 60,special-attack: 130,special-defense: 75,speed: 110","ghost,poison"
"1109","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10204.png","water-absorb,shell-armor,hydration","hp: 130,attack: 85,defense: 80,special-attack: 85,special-defense: 95,speed: 60","water,ice"
"1117","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10212.png","pressure,unnerve,mirror-armor","hp: 98,attack: 87,defense: 105,special-attack: 53,special-defense: 85,speed: 67","flying,steel"
"1118","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10213.png","swarm,frisk,telepathy","hp: 60,attack: 45,defense: 110,special-attack: 80,special-defense: 120,speed: 90","bug,psychic"
"1119","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10214.png","strong-jaw,shell-armor,swift-swim","hp: 90,attack: 115,defense: 90,special-attack: 48,special-defense: 68,speed: 74","water,rock"
"1120","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10215.png","steam-engine,flame-body,flash-fire","hp: 110,attack: 80,defense: 120,special-attack: 80,special-defense: 90,speed: 30","rock,fire"
"1121","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10216.png","ripen,gluttony,hustle","hp: 70,attack: 110,defense: 80,special-attack: 95,special-defense: 60,speed: 70","grass,dragon"
"1122","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10217.png","ripen,gluttony,thick-fat","hp: 110,attack: 85,defense: 80,special-attack: 100,special-defense: 80,speed: 30","grass,dragon"
"1124","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10219.png","punk-rock,plus,technician","hp: 75,attack: 98,defense: 70,special-attack: 114,special-defense: 70,speed: 75","electric,poison"
"1125","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10220.png","flash-fire,white-smoke,flame-body","hp: 100,attack: 115,defense: 65,special-attack: 90,special-defense: 90,speed: 65","fire,bug"
"1126","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10221.png","healer,anticipation,magic-bounce","hp: 57,attack: 90,defense: 95,special-attack: 136,special-defense: 103,speed: 29","psychic,fairy"
"1127","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10222.png","prankster,frisk,pickpocket","hp: 95,attack: 120,defense: 65,special-attack: 95,special-defense: 75,speed: 60","dark,fairy"
"1130","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10225.png","light-metal,heavy-metal,stalwart","hp: 70,attack: 95,defense: 115,special-attack: 120,special-defense: 50,speed: 85","steel,dragon"
"1131","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10226.png","unseen-fist","hp: 100,attack: 130,defense: 100,special-attack: 63,special-defense: 60,speed: 97","fighting,dark"
"1132","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10227.png","unseen-fist","hp: 100,attack: 130,defense: 100,special-attack: 63,special-defense: 60,speed: 97","fighting,water"
"1133","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10228.png","punk-rock,minus,technician","hp: 75,attack: 98,defense: 70,special-attack: 114,special-defense: 70,speed: 75","electric,poison"
"1134","None","intimidate,flash-fire,justified","hp: 60,attack: 75,defense: 45,special-attack: 65,special-defense: 50,speed: 55","fire,rock"
"1135","None","intimidate,flash-fire,justified","hp: 95,attack: 115,defense: 80,special-attack: 95,special-defense: 80,speed: 90","fire,rock"
"1136","None","soundproof,static,aftermath","hp: 40,attack: 30,defense: 50,special-attack: 55,special-defense: 55,speed: 100","electric,grass"
"1137","None","soundproof,static,aftermath","hp: 60,attack: 50,defense: 70,special-attack: 80,special-defense: 80,speed: 150","electric,grass"
"1138","None","blaze,flash-fire","hp: 73,attack: 84,defense: 78,special-attack: 119,special-defense: 85,speed: 95","fire,ghost"
"1139","None","poison-point,swift-swim,intimidate","hp: 65,attack: 95,defense: 85,special-attack: 55,special-defense: 55,speed: 85","dark,poison"
"1140","None","inner-focus,keen-eye,poison-touch","hp: 55,attack: 95,defense: 55,special-attack: 35,special-defense: 75,speed: 115","fighting,poison"
"1141","None","torrent,shell-armor","hp: 90,attack: 108,defense: 80,special-attack: 100,special-defense: 65,speed: 85","water,dark"
"1142","None","chlorophyll,hustle,leaf-guard","hp: 70,attack: 105,defense: 75,special-attack: 50,special-defense: 75,speed: 105","grass,fighting"
"1143","None","illusion","hp: 35,attack: 60,defense: 40,special-attack: 85,special-defense: 40,speed: 70","normal,ghost"
"1144","None","illusion","hp: 55,attack: 100,defense: 60,special-attack: 125,special-defense: 60,speed: 110","normal,ghost"
"1145","None","keen-eye,sheer-force,defiant","hp: 110,attack: 83,defense: 70,special-attack: 112,special-defense: 70,speed: 65","psychic,flying"
"1146","None","sap-sipper,overcoat,gooey","hp: 58,attack: 75,defense: 83,special-attack: 83,special-defense: 113,speed: 40","steel,dragon"
"1147","None","sap-sipper,overcoat,gooey","hp: 80,attack: 100,defense: 100,special-attack: 110,special-defense: 150,speed: 60","steel,dragon"
"1148","None","strong-jaw,ice-body,sturdy","hp: 95,attack: 127,defense: 184,special-attack: 34,special-defense: 36,speed: 38","ice,rock"
"1149","None","overgrow,long-reach","hp: 88,attack: 112,defense: 80,special-attack: 95,special-defense: 95,speed: 60","grass,fighting"
"1150","None","pressure,telepathy","hp: 100,attack: 100,defense: 120,special-attack: 150,special-defense: 120,speed: 90","steel,dragon"
"1151","None","pressure,telepathy","hp: 90,attack: 100,defense: 100,special-attack: 150,special-defense: 120,speed: 120","water,dragon"
